ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio,borough
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047119200,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047119400,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047119600,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047120000,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047120200,11208,BROOKLYN,NY,0.93015873015873,1.0,0.9375,0.932960893854748,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047120800,11208,BROOKLYN,NY,0.999659516513449,1.0,1.0,0.999689054726368,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047121000,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047121400,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11208.0,11208.0,11208,11208.0,11208 East New York (Brooklyn),3.0,3.0,38.0,36047122000,11208,BROOKLYN,NY,1.0,0.62135922330097,0.996987951807228,0.986824769433465,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047003400,11209,BROOKLYN,NY,0.640987284966342,0.4,0.3984375,0.612541254125412,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047003600,11209,BROOKLYN,NY,0.98445336008024,0.5,0.977011494252873,0.982288176160842,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047003800,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047004400,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047004600,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005000,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005201,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005202,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005400,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005601,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005602,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047005800,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047006000,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047006200,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047006400,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047006600,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047006800,11209,BROOKLYN,NY,0.607454863133372,0.51098901098901,0.411214953271028,0.579271178419309,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047013000,11209,BROOKLYN,NY,0.745920745920745,0.690217391304347,0.569037656903765,0.721365123889668,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047013400,11209,BROOKLYN,NY,0.979184013322231,0.989473684210526,0.962962962962962,0.979319546364242,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047013600,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047013800,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047014200,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047016000,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047016200,11209,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11209.0,11209.0,11209,11209.0,11209 Bensonhurst - Bay Ridge (Brooklyn),6.0,6.0,52.0,36047016400,11209,BROOKLYN,NY,0.946428571428571,0.0571428571428571,0.933333333333333,0.872389791183294,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047073400,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047073800,11210,BROOKLYN,NY,0.522826086956521,0.53012048192771,0.574074074074074,0.526017029328287,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047074000,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047074200,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047074400,11210,BROOKLYN,NY,0.912966252220248,1.0,0.6,0.910526315789473,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047074800,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047075000,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047075200,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047075400,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047075600,11210,BROOKLYN,NY,0.75314465408805,1.0,0.466666666666666,0.747706422018348,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047077000,11210,BROOKLYN,NY,1.0,0.978947368421052,1.0,0.998459167950693,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047077200,11210,BROOKLYN,NY,0.676386913229018,0.93103448275862,0.248322147651006,0.640782828282828,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047077400,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047077600,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047078000,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047078200,11210,BROOKLYN,NY,1.0,0.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047078400,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047078600,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047078800,11210,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11210.0,11210.0,11210,11210.0,11210 East Flatbush - Flatbush (Brooklyn),3.0,3.0,46.0,36047083000,11210,BROOKLYN,NY,0.56505040806529,0.0333333333333333,0.47457627118644,0.553115194979829,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047044900,11211,BROOKLYN,NY,0.604032997250229,0.466666666666666,0.296052631578947,0.529801324503311,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047047700,11211,BROOKLYN,NY,0.60051413881748,0.476190476190476,0.629310344827586,0.601684717208182,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047048100,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047049500,11211,BROOKLYN,NY,0.761055634807417,0.826923076923076,0.792792792792792,0.7735460627895,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047049700,11211,BROOKLYN,NY,0.985189954925949,0.986206896551724,0.984455958549222,0.985124760076775,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047050100,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047050300,11211,BROOKLYN,NY,0.74091260634184,0.894736842105263,0.713754646840148,0.747016706443914,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047051300,11211,BROOKLYN,NY,0.841349365397461,0.948356807511737,0.802469135802469,0.843300110741971,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047051500,11211,BROOKLYN,NY,0.88400576368876,0.836065573770491,0.914634146341463,0.885306881587104,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047051700,11211,BROOKLYN,NY,0.494894894894894,0.652631578947368,0.426573426573426,0.492668621700879,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047051900,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047052300,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047052500,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047052700,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047052900,11211,BROOKLYN,NY,0.991773308957952,0.964788732394366,0.994047619047619,0.989821882951653,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047053300,11211,BROOKLYN,NY,0.952631578947368,0.964285714285714,0.957615894039735,0.95475271834444,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047053500,11211,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047054700,11211,BROOKLYN,NY,0.128050819124038,0.117647058823529,0.27027027027027,0.140272835112692,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047054900,11211,BROOKLYN,NY,0.117647058823529,0.186746987951807,0.235507246376811,0.128949396352427,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047055100,11211,BROOKLYN,NY,0.354661791590493,0.278350515463917,0.359788359788359,0.350771091623828,BK
11211.0,11211.0,11211,11211.0,,,0.0,25.0,36047055300,11211,BROOKLYN,NY,0.500616522811344,0.471861471861471,0.440111420612813,0.487793851717902,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047088200,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047088400,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047088600,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047088800,11212,BROOKLYN,NY,0.688142563399588,0.70754716981132,0.67487684729064,0.687782805429864,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047089000,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047089200,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047089400,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047089600,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047089800,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047090000,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047090200,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047090600,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047090800,11212,BROOKLYN,NY,0.999524940617577,0.994047619047619,1.0,0.999156118143459,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047091000,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047091200,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047091600,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047091800,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047092000,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047092200,11212,BROOKLYN,NY,0.91544818817546,0.555555555555555,0.683229813664596,0.88869960249858,BK
11212.0,11212.0,11212,11212.0,11212 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,32.0,36047092400,11212,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047027100,11213,BROOKLYN,NY,0.664797507788161,0.51937984496124,0.621621621621621,0.650306748466257,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047030900,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047031100,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047033100,11213,BROOKLYN,NY,0.586043360433604,0.192307692307692,0.56060606060606,0.566049382716049,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047033300,11213,BROOKLYN,NY,0.789431545236188,0.619047619047619,0.9,0.786366830639494,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047033500,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047033700,11213,BROOKLYN,NY,0.986902423051735,1.0,0.970588235294117,0.985800109229929,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047033900,11213,BROOKLYN,NY,0.978290366350067,0.992907801418439,0.95505617977528,0.977470355731225,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047034100,11213,BROOKLYN,NY,0.962625341841385,0.933333333333333,0.921875,0.958064516129032,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047034300,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047034500,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047034700,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047034900,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047035100,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047035300,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047035500,11213,BROOKLYN,NY,0.99907063197026,0.875,1.0,0.996210526315789,BK
11213.0,11213.0,11213,11213.0,11213 Bedford Stuyvesant - Crown Heights (Brooklyn),2.0,2.0,33.0,36047035700,11213,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047017400,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047017600,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047017800,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047018000,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047018200,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047027000,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047027200,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047027400,11214,BROOKLYN,NY,0.838672768878718,0.775862068965517,0.823529411764705,0.832886505808757,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047027600,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047027800,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047028000,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047028200,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047028400,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047028600,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047028800,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047029000,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047029200,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047029400,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047029600,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047029800,11214,BROOKLYN,NY,0.983064516129032,0.8,0.993197278911564,0.974217311233885,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047030000,11214,BROOKLYN,NY,0.997835497835497,0.934426229508196,1.0,0.996004566210045,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047030200,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047030400,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047030600,11214,BROOKLYN,NY,0.985736925515055,0.75,1.0,0.979443772672309,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047030800,11214,BROOKLYN,NY,0.572769953051643,0.181818181818181,0.72680412371134,0.575422626788036,BK
11214.0,11214.0,11214,11214.0,,,0.0,53.0,36047031400,11214,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047011700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047011900,11215,BROOKLYN,NY,0.898678414096916,0.886191198786039,0.877470355731225,0.890144381669805,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047012100,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047013300,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047013500,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047013700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047013900,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047014100,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047014300,11215,BROOKLYN,NY,0.729712041884816,0.595744680851063,0.823151125401929,0.734848484848484,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047014700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047014900,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047015100,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047015300,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047015500,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047015700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047016500,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047016700,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
11215.0,11215.0,11215,11215.0,11215 Downtown - Heights - Slope (Brooklyn),1.0,1.0,29.0,36047016900,11215,BROOKLYN,NY,1.0,1.0,1.0,1.0,BK
