ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,TRACT,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
10013.0,10013.0,10013,10013.0,10013 Greenwich Village - SoHo (Manhattan),2.0,2.0,94.0,36061004500,10013,0.5945945945945946,0.8229043683589138,0.774294670846395,0.7188894397620228
10013.0,10013.0,10013,10013.0,10013 Greenwich Village - SoHo (Manhattan),2.0,2.0,94.0,36061004700,10013,0.5935323383084578,0.768566493955095,0.6942148760330579,0.642369020501139
10013.0,10013.0,10013,10013.0,10013 Greenwich Village - SoHo (Manhattan),2.0,2.0,94.0,36061004900,10013,0.06949108757427021,0.10207612456747404,0.12285012285012285,0.08337613422359184
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061003700,10014,0.593819687798662,0.4264919941775837,0.27034120734908135,0.521659174499387
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061006500,10014,0.03895184135977337,0.013986013986013986,0.018796992481203006,0.03482778526072734
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061006700,10014,1.0,1.0,1.0,1.0
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061006900,10014,1.0,1.0,1.0,1.0
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061007100,10014,0.48482122779401843,0.1520417028670721,0.3983333333333333,0.41464988706034206
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061007300,10014,1.0,1.0,1.0,1.0
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061007500,10014,1.0,1.0,1.0,1.0
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061007700,10014,0.797085689430187,0.5273972602739726,0.786,0.7747471098265896
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061007900,10014,1.0,1.0,1.0,1.0
10014.0,10014.0,10014,10014.0,10014 Greenwich Village - SoHo (Manhattan),5.0,5.0,95.0,36061008300,10014,0.07617008259406546,0.11754068716094032,0.17083333333333334,0.08739537173806007
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061005600,10016,0.29410002994908657,0.13072439633638636,0.13545816733067728,0.24483406386975579
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061006200,10016,0.1660056657223796,0.18947368421052632,0.189873417721519,0.16812790097988653
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061006600,10016,0.5153940051539401,0.4919786096256685,0.43209876543209874,0.5114155251141552
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061006800,10016,0.1673429410941654,0.2713326941514861,0.38333333333333336,0.18912280701754386
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061007000,10016,1.0,1.0,1.0,1.0
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061007200,10016,0.7733062330623306,0.7381974248927039,0.9902676399026764,0.7786958463599821
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061007400,10016,1.0,1.0,1.0,1.0
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061007800,10016,1.0,1.0,1.0,1.0
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061008000,10016,1.0,0.3333333333333333,0.8094059405940595,0.800141118363027
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061008200,10016,0.995201919232307,0.4701207883026065,0.6146044624746451,0.6956026058631922
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061008601,10016,1.0,0.9649122807017544,1.0,0.9993815708101422
10016.0,10016.0,10016,10016.0,,,0.0,90.0,36061008800,10016,0.339586969168121,0.032225579053373615,0.1941747572815534,0.29808049535603715
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061008000,10017,0.0,0.4172979797979798,0.15594059405940594,0.12771211853942493
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061008200,10017,0.004798080767692923,0.25047679593134137,0.18255578093306288,0.1449511400651466
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061008601,10017,0.0,0.03508771929824561,0.0,0.0006184291898577613
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061008602,10017,1.0,1.0,1.0,1.0
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061008603,10017,0.08648142366531376,0.5854922279792746,0.1717171717171717,0.11645207439198856
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061008800,10017,0.660413030831879,0.9385699899295066,0.7961165048543689,0.6980804953560371
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061009000,10017,1.0,1.0,1.0,1.0
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061009200,10017,0.3055233680957899,0.30437665782493367,0.7201492537313433,0.31824627747577405
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061009400,10017,1.0,0.7932256794013391,0.899390243902439,0.8096862210095498
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061009800,10017,0.1269118125610153,0.04398447606727038,0.06464646464646465,0.11410844348529808
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061010000,10017,0.005012531328320802,0.006139154160982265,0.037037037037037035,0.007382343894186404
10017.0,10017.0,10017,10017.0,,,2.0,91.0,36061010200,10017,0.0,0.0004789272030651341,0.0,0.0004182350480970305
10018.0,10018.0,10018,10018.0,10018 Chelsea - Clinton (Manhattan),2.0,2.0,86.0,36061007200,10018,0.0,0.0068669527896995704,0.004866180048661801,0.0011165698972755694
10018.0,10018.0,10018,10018.0,10018 Chelsea - Clinton (Manhattan),2.0,2.0,86.0,36061008400,10018,0.9815481548154815,0.9428571428571428,0.8640776699029126,0.9571362372567191
