ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081005900,11106,ASTORIA,NY,0.883542919628212,0.880281690140845,0.826747720364741,0.875217391304347
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081006100,11106,ASTORIA,NY,0.859790732436472,0.791443850267379,0.797276853252647,0.846887669926067
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081006300,11106,ASTORIA,NY,0.090721649484536,0.0909090909090909,0.0595667870036101,0.0861333333333333
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081007300,11106,ASTORIA,NY,0.152863777089783,0.0175438596491228,0.208333333333333,0.151681537405628
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081007500,11106,ASTORIA,NY,1.0,1.0,1.0,1.0
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081007700,11106,ASTORIA,NY,1.0,1.0,1.0,1.0
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081007900,11106,ASTORIA,NY,0.172687861271676,0.125,0.12396694214876,0.163540445486518
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081008100,11106,ASTORIA,NY,0.506900878293601,0.481481481481481,0.357142857142857,0.489989462592202
11106.0,11106.0,11106,11106.0,11106 Long Island City - Astoria (Queens),1.0,1.0,111.0,36081008500,11106,ASTORIA,NY,0.698765432098765,0.372641509433962,0.617021276595744,0.590717299578059
11109.0,11109.0,11109,11109.0,11109 Long Island City - Astoria (Queens),1.0,1.0,112.0,36081000100,11109,LONG ISLAND CITY,NY,0.669354838709677,0.0647668393782383,0.24,0.629506778194404
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047000100,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047000301,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047000501,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047000502,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047000700,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047000900,11201,BROOKLYN,NY,1.0,0.583333333333333,0.968888888888888,0.904642122112965
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047001100,11201,BROOKLYN,NY,1.0,0.99238578680203,1.0,0.99789621318373
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047001300,11201,BROOKLYN,NY,0.230742296918767,0.199640287769784,0.9375,0.231587301587301
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047001500,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047002100,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047002300,11201,BROOKLYN,NY,1.0,1.0,1.0,1.0
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047002901,11201,BROOKLYN,NY,0.000742390497401633,0.0,0.0,0.000696378830083565
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047003100,11201,BROOKLYN,NY,0.943747094374709,0.933333333333333,0.507936507936507,0.931385568835768
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047003300,11201,BROOKLYN,NY,0.134807417974322,0.317948717948717,0.0458333333333333,0.139240506329113
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047003700,11201,BROOKLYN,NY,0.69535519125683,0.667711598746081,0.617391304347826,0.691011235955056
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047004100,11201,BROOKLYN,NY,0.121234939759036,0.0569620253164556,0.0129032258064516,0.104814137720901
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047004300,11201,BROOKLYN,NY,0.984094407388404,0.98477157360406,0.968152866242038,0.982113821138211
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047004500,11201,BROOKLYN,NY,0.967504598405885,1.0,0.979381443298969,0.970978848991637
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047004700,11201,BROOKLYN,NY,0.491927825261158,0.377777777777777,0.543209876543209,0.494444444444444
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047004900,11201,BROOKLYN,NY,0.796134376438104,0.666666666666666,0.387387387387387,0.757225433526011
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047006900,11201,BROOKLYN,NY,0.720578980490874,0.720930232558139,0.701005025125628,0.716998610467809
11201.0,11201.0,11201,11201.0,11201 Downtown - Heights - Slope (Brooklyn),1.0,1.0,27.0,36047054300,11201,BROOKLYN,NY,0.0,0.00202020202020202,0.0,0.00099502487562189
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047033100,11203,BROOKLYN,NY,0.119918699186991,0.205128205128205,0.0606060606060606,0.121604938271604
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047072600,11203,BROOKLYN,NY,0.0,0.108695652173913,0.0,0.00827814569536423
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047080400,11203,BROOKLYN,NY,0.00882117080994386,0.0920245398773006,0.0319634703196347,0.0202578268876611
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047080600,11203,BROOKLYN,NY,0.370047543581616,0.136363636363636,0.398305084745762,0.364450127877237
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047080800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047081000,11203,BROOKLYN,NY,0.873320537428023,0.955555555555555,0.780645161290322,0.864734299516908
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047081400,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047081600,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047081800,11203,BROOKLYN,NY,0.154829545454545,0.235294117647058,0.228346456692913,0.162849872773536
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047082400,11203,BROOKLYN,NY,0.0927070457354758,0.00719424460431654,0.10948905109489,0.0891186607582471
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047082600,11203,BROOKLYN,NY,0.11697247706422,0.0087719298245614,0.0627802690582959,0.105237866410379
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047083000,11203,BROOKLYN,NY,0.325012001920307,0.233333333333333,0.35593220338983,0.325414612281488
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047083200,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047083400,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047083600,11203,BROOKLYN,NY,0.982300884955752,0.56060606060606,0.961538461538461,0.930147058823529
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047083800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047084000,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047084600,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047084800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047085000,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047085200,11203,BROOKLYN,NY,0.0,1.0,0.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047085400,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047085600,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047085800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047086000,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047086200,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047086400,11203,BROOKLYN,NY,1.0,0.703703703703703,0.988505747126436,0.986259541984732
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047086600,11203,BROOKLYN,NY,0.860373647984267,0.844827586206896,0.954545454545454,0.868354430379746
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047086800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047087000,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047087200,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047087401,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047087600,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047087800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047088000,11203,BROOKLYN,NY,0.787549407114624,0.87719298245614,0.702702702702702,0.786526684164479
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047093200,11203,BROOKLYN,NY,1.0,0.907975460122699,1.0,0.965437788018433
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047093600,11203,BROOKLYN,NY,0.775280898876404,0.65,0.736842105263157,0.767395626242544
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047093800,11203,BROOKLYN,NY,1.0,1.0,1.0,1.0
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047094401,11203,BROOKLYN,NY,0.295525494276795,0.114583333333333,0.408163265306122,0.29004329004329
11203.0,11203.0,11203,11203.0,11203 East Flatbush - Flatbush (Brooklyn),6.0,6.0,45.0,36047094600,11203,BROOKLYN,NY,1.0,0.854838709677419,1.0,0.984238178633975
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047018800,11204,BROOKLYN,NY,0.0428994082840236,0.381818181818181,0.0496453900709219,0.0653669724770642
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047023000,11204,BROOKLYN,NY,0.0,0.0833333333333333,0.0,0.00698856416772554
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047023200,11204,BROOKLYN,NY,0.00651041666666666,0.0669014084507042,0.00932400932400932,0.0146731880835927
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047023400,11204,BROOKLYN,NY,0.00242571255306246,0.190082644628099,0.0204081632653061,0.0256292906178489
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047023600,11204,BROOKLYN,NY,0.00175644028103044,0.143617021276595,0.0,0.013953488372093
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047023800,11204,BROOKLYN,NY,0.0192994996426018,0.177631578947368,0.0238095238095238,0.0332778702163061
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047024000,11204,BROOKLYN,NY,0.0081845238095238,0.079646017699115,0.00803212851405622,0.0128956623681125
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047024200,11204,BROOKLYN,NY,0.334640522875816,0.355140186915887,0.340807174887892,0.337899543378995
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047024400,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047024600,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047024800,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047025000,11204,BROOKLYN,NY,0.0997229916897506,0.0901639344262295,0.105263157894736,0.0978886756238003
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047025200,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047025400,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047025600,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047025800,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047026000,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047026200,11204,BROOKLYN,NY,0.670196671709531,0.2,0.279411764705882,0.613874345549738
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047026400,11204,BROOKLYN,NY,0.641509433962264,0.473684210526315,0.621818181818181,0.626849894291754
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047026600,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047026800,11204,BROOKLYN,NY,0.816312056737588,0.777777777777777,0.778846153846153,0.810406698564593
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047027400,11204,BROOKLYN,NY,0.161327231121281,0.224137931034482,0.176470588235294,0.167113494191242
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047042400,11204,BROOKLYN,NY,0.0608,0.175438596491228,0.088235294117647,0.0679140679140679
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047042600,11204,BROOKLYN,NY,0.050407709414381,0.0192307692307692,0.0344827586206896,0.047163798597833
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047042800,11204,BROOKLYN,NY,0.30668841761827,0.114285714285714,0.144578313253012,0.287164612037708
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047043000,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047043200,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047043400,11204,BROOKLYN,NY,1.0,1.0,0.993243243243243,0.999337309476474
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047043600,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047043800,11204,BROOKLYN,NY,0.10688591983556,0.17391304347826,0.113636363636363,0.111504424778761
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047044000,11204,BROOKLYN,NY,0.114583333333333,0.0641025641025641,0.0625,0.107355864811133
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047044600,11204,BROOKLYN,NY,0.777183600713012,0.370967741935483,0.697142857142857,0.728070175438596
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047044800,11204,BROOKLYN,NY,0.0,0.119047619047619,0.0,0.0054054054054054
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047046202,11204,BROOKLYN,NY,0.0711297071129707,0.106060606060606,0.117647058823529,0.0766488413547237
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047046400,11204,BROOKLYN,NY,1.0,0.526315789473684,0.972972972972972,0.97566909975669
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047046800,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047047000,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047047200,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047047400,11204,BROOKLYN,NY,1.0,1.0,1.0,1.0
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047047600,11204,BROOKLYN,NY,0.823647294589178,0.880503144654088,0.86021505376344,0.835443037974683
11204.0,11204.0,11204,11204.0,,,0.0,41.0,36047047800,11204,BROOKLYN,NY,0.406026962727993,0.125786163522012,0.34020618556701,0.370508054522924
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047002901,11205,BROOKLYN,NY,0.999257609502598,1.0,1.0,0.999303621169916
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047003100,11205,BROOKLYN,NY,0.0460251046025104,0.0,0.38095238095238,0.0544488711819389
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047018100,11205,BROOKLYN,NY,0.245042492917847,0.164835164835164,0.275862068965517,0.247036328871892
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047018300,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047018501,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047018700,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047019100,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047019300,11205,BROOKLYN,NY,0.743064729194187,0.996014348345954,0.91578947368421,0.858664772727272
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047019500,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047019700,11205,BROOKLYN,NY,0.397031539888682,0.568627450980392,0.520179372197309,0.416181914331041
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047021100,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047023300,11205,BROOKLYN,NY,0.346378018318068,0.657754010695187,0.293969849246231,0.358888516906595
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047023500,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047024100,11205,BROOKLYN,NY,1.0,1.0,1.0,1.0
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047024300,11205,BROOKLYN,NY,0.0983606557377049,0.148936170212765,0.1225,0.103790613718411
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047025300,11205,BROOKLYN,NY,0.028673835125448,0.183673469387755,0.0277078085642317,0.0325909831613253
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047053100,11205,BROOKLYN,NY,0.0709876543209876,0.25,0.0393013100436681,0.0726256983240223
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047053700,11205,BROOKLYN,NY,0.0473684210526315,0.0,0.0204081632653061,0.0365329512893982
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047054300,11205,BROOKLYN,NY,1.0,0.991919191919191,1.0,0.996019900497512
11205.0,11205.0,11205,11205.0,,,0.0,28.0,36047123700,11205,BROOKLYN,NY,0.921766072811773,1.0,0.969230769230769,0.943066074693131
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047025300,11206,BROOKLYN,NY,0.888172043010752,0.693877551020408,0.899244332493702,0.885388375882672
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047025500,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047025700,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047025901,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047025902,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047026100,11206,BROOKLYN,NY,0.47545008183306,0.5,0.608264462809917,0.501751034702324
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047028100,11206,BROOKLYN,NY,0.291026276648487,0.1625,0.441087613293051,0.307248764415156
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047028300,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047028501,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047028502,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047028700,11206,BROOKLYN,NY,0.588235294117647,0.597826086956521,0.471428571428571,0.572386058981233
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047028900,11206,BROOKLYN,NY,0.115015974440894,0.0337078651685393,0.0111940298507462,0.096774193548387
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047038900,11206,BROOKLYN,NY,0.999216300940438,0.96,1.0,0.995810891681627
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047039100,11206,BROOKLYN,NY,0.874748153122901,0.797297297297297,0.803493449781659,0.868028040231636
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047042300,11206,BROOKLYN,NY,0.10047281323877,0.0625,0.0309278350515463,0.0863970588235294
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047042500,11206,BROOKLYN,NY,0.82145998240985,0.858823529411764,0.865131578947368,0.83224115334207
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047045300,11206,BROOKLYN,NY,0.0815085158150851,0.110831234256926,0.107142857142857,0.0930064888248017
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047048500,11206,BROOKLYN,NY,1.0,0.932367149758454,0.971830985915492,0.978789217852408
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047048900,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047049100,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047049300,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047049500,11206,BROOKLYN,NY,0.238944365192582,0.173076923076923,0.207207207207207,0.226453937210499
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047050300,11206,BROOKLYN,NY,0.259087393658159,0.105263157894736,0.286245353159851,0.252983293556085
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047050500,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047050700,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047050900,11206,BROOKLYN,NY,1.0,1.0,1.0,1.0
11206.0,11206.0,11206,11206.0,11206 Williamsburg - Bushwick (Brooklyn),75.0,75.0,59.0,36047051100,11206,BROOKLYN,NY,0.96172480620155,0.696202531645569,0.916981132075471,0.948089700996677
