ZCTA,MODZCTA,ZCTA_str,zip_code,Value,Count,modzcta_count,mod_idx,TRACT,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
11368,11368,11368,11368,,,0,125,36081043701,11368,1,0.962962963,1,0.998861048
11368,11368,11368,11368,,,0,125,36081043702,11368,1,1,1,1
11368,11368,11368,11368,,,0,125,36081043900,11368,1,1,1,1
11433,11433,11433,11433,11433 Jamaica (Queens),38,38,148,36081044000,11433,1,1,1,1
11368,11368,11368,11368,,,0,125,36081044301,11368,1,1,1,1
11368,11368,11368,11368,,,0,125,36081044302,11368,0.922,0.861111111,0.905882353,0.91533948
11433,11433,11433,11433,11433 Jamaica (Queens),38,38,148,36081044400,11433,0.857988166,0.415816327,0.784810127,0.739769821
11432,11432,11432,11432,,,0,147,36081044601,11432,1,0.909539474,0.976470588,0.9713999
11432,11432,11432,11432,,,0,147,36081044602,11432,0.414705882,0.546099291,0.977011494,0.437516583
11432,11432,11432,11432,,,0,147,36081044800,11432,1,1,1,1
11432,11432,11432,11432,,,0,147,36081045000,11432,1,1,1,1
11432,11432,11432,11432,,,0,147,36081045200,11432,1,1,1,1
11432,11432,11432,11432,,,0,147,36081045400,11432,1,1,1,1
11368,11368,11368,11368,,,0,125,36081045500,11368,0.79632176,0.40625,0.960784314,0.787361088
11432,11432,11432,11432,,,0,147,36081045600,11432,1,1,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081045700,11373,1,1,1,1
11432,11432,11432,11432,,,0,147,36081045800,11432,1,1,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081045900,11373,1,1,1,1
11432,11432,11432,11432,,,0,147,36081046000,11432,1,1,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081046100,11373,0.933491686,0.906779661,0.797101449,0.912828947
11432,11432,11432,11432,,,0,147,36081046200,11432,0.99243141,1,0.994285714,0.992946058
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081046300,11373,0.95712098,0.901960784,0.965217391,0.954822955
11432,11432,11432,11432,,,0,147,36081046400,11432,1,0,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081046500,11373,0.912605042,0.284671533,0.763157895,0.792079208
11432,11432,11432,11432,,,0,147,36081046600,11432,1,1,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081046700,11373,1,0.474576271,1,0.983803553
11432,11432,11432,11432,,,0,147,36081046800,11432,0.793279022,0.926829268,0.963636364,0.811438785
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081046900,11373,1,0.691176471,0.986577181,0.991324029
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081047000,11423,0.978685613,0.681818182,0.428571429,0.941823899
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081047100,11373,1,1,1,1
11432,11432,11432,11432,,,0,147,36081047200,11432,0.972079353,0.92,0.925925926,0.970276008
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081047300,11373,1,1,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081047500,11373,1,1,1,1
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081047600,11423,0.993273543,0.75,0,0.991111111
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081047800,11423,0.843704067,1,0.925925926,0.856003545
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081047900,11373,1,0.990384615,1,0.999411072
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081048000,11423,0.966,0.582278481,0.611111111,0.904522613
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081048100,11373,1,1,1,1
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081048200,11423,1,1,1,1
11377,11377,11377,11377,11377 West Queens (Queens),1,1,117,36081048300,11377,0.470175439,0.704918033,0.609756098,0.500481232
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081048400,11423,0.939740656,0.909090909,1,0.941054092
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081048500,11373,0.975041597,0.837662338,0.896296296,0.953722334
11377,11377,11377,11377,11377 West Queens (Queens),1,1,117,36081048900,11377,1,0.952941176,1,0.987096774
11427,11427,11427,11427,11427 Southeast Queens (Queens),1,1,157,36081049200,11427,0.999397953,1,1,0.999449642
11378,11378,11378,11378,,,0,118,36081049301,11378,0.778409091,0.692307692,0.827586207,0.778947368
11378,11378,11378,11378,,,0,118,36081049302,11378,1,0.971631206,1,0.995628415
11378,11378,11378,11378,,,0,118,36081049500,11378,0.921686747,1,0.8,0.908847185
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081049600,11428,1,1,1,1
11378,11378,11378,11378,,,0,118,36081049700,11378,0.892265193,1,0.754385965,0.885997522
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081049900,11373,1,1,1,1
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081050000,11423,1,1,1,1
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081050201,11423,0.949404762,1,1,0.95264624
11423,11423,11423,11423,11423 Jamaica (Queens),1,1,146,36081050202,11423,0.932307692,0,0,0.932307692
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081050400,11412,1,1,1,1
11379,11379,11379,11379,,,0,132,36081050500,11379,0.856531049,0,0.762711864,0.838041431
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081050600,11412,1,1,1,1
11379,11379,11379,11379,,,0,132,36081050700,11379,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081050800,11412,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081051000,11412,0.375314861,0.740740741,1,0.404205607
11378,11378,11378,11378,,,0,118,36081051100,11378,1,1,1,1
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081051200,11428,0.493755204,0.709677419,0.125,0.511627907
11378,11378,11378,11378,,,0,118,36081051300,11378,0.891743119,0.8,1,0.894736842
11378,11378,11378,11378,,,0,118,36081051500,11378,0.961914063,1,0.909090909,0.961191336
11429,11429,11429,11429,,,0,159,36081051600,11429,0.707889126,1,1,0.716356108
11378,11378,11378,11378,,,0,118,36081051700,11378,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081051800,11412,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081052000,11412,1,1,1,1
11378,11378,11378,11378,,,0,118,36081052100,11378,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081052200,11412,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081052400,11412,1,1,1,1
11378,11378,11378,11378,,,0,118,36081052500,11378,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081052600,11412,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081052800,11412,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081053000,11412,1,1,1,1
11378,11378,11378,11378,,,0,118,36081053100,11378,1,1,1,1
11412,11412,11412,11412,11412 Jamaica (Queens),3,3,145,36081053200,11412,0.82815735,0.675675676,1,0.81870229
11411,11411,11411,11411,,,0,153,36081053401,11411,0.881147541,1,0,0.88258317
11378,11378,11378,11378,,,0,118,36081053500,11378,0.890282132,0.864951768,0.817204301,0.869986169
11429,11429,11429,11429,,,0,159,36081053601,11429,0.99765808,1,1,0.997706422
11429,11429,11429,11429,,,0,159,36081053800,11429,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081053900,11385,1,0.992307692,1,0.998698764
11429,11429,11429,11429,,,0,159,36081054000,11429,0.994225217,0.837837838,0.917808219,0.975470155
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081054200,11428,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081054500,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081054700,11385,1,1,1,1
11427,11427,11427,11427,11427 Southeast Queens (Queens),1,1,157,36081054800,11427,0.991582492,1,0,0.991789819
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081054900,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081055100,11385,1,1,1,1
11427,11427,11427,11427,11427 Southeast Queens (Queens),1,1,157,36081055200,11427,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081055300,11385,1,1,1,1
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081055400,11428,0.52519084,0.928571429,0.882352941,0.557880056
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081055500,11385,1,1,1,1
11427,11427,11427,11427,11427 Southeast Queens (Queens),1,1,157,36081055600,11427,0.686106346,0.571428571,1,0.686868687
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081055700,11385,0.456745854,0.650862069,0.990243902,0.514617691
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081055800,11428,1,1,0,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081055900,11385,1,1,1,1
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081056000,11428,0.985882353,1,1,0.986636971
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081056100,11385,1,1,0,1
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081056200,11428,0.986338798,0,1,0.986413043
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081056400,11428,0.971193416,0.857142857,0.964285714,0.959649123
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081056500,11385,1,1,1,1
11428,11428,11428,11428,11428 Southeast Queens (Queens),1,1,158,36081056600,11428,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081056700,11385,1,1,1,1
11429,11429,11429,11429,,,0,159,36081056800,11429,0.883928571,0.659574468,0.818181818,0.847121112
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081057700,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081057900,11385,1,1,1,1
11429,11429,11429,11429,,,0,159,36081058000,11429,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081058100,11385,1,1,1,1
11429,11429,11429,11429,,,0,159,36081058200,11429,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081058300,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081058500,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081058700,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081058900,11385,1,1,1,1
11411,11411,11411,11411,,,0,153,36081059000,11411,0.821875,0.166666667,0.666666667,0.807228916
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081059100,11385,1,1,1,1
11411,11411,11411,11411,,,0,153,36081059200,11411,0.576811594,0,0,0.576811594
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081059300,11385,1,1,1,1
11411,11411,11411,11411,,,0,153,36081059400,11411,1,1,1,1
11378,11378,11378,11378,,,0,118,36081059500,11378,0.505988024,0.362204724,0.544715447,0.500877706
11411,11411,11411,11411,,,0,153,36081059600,11411,1,1,0,1
11411,11411,11411,11411,,,0,153,36081059800,11411,1,1,1,1
11378,11378,11378,11378,,,0,118,36081059900,11378,1,1,1,1
11411,11411,11411,11411,,,0,153,36081060000,11411,1,1,0,1
11378,11378,11378,11378,,,0,118,36081060100,11378,0.885964912,0.944444444,0.9,0.891812865
11379,11379,11379,11379,,,0,132,36081060300,11379,0.987628866,0.819277108,0.941176471,0.961227787
11411,11411,11411,11411,,,0,153,36081060600,11411,1,1,1,1
11378,11378,11378,11378,,,0,118,36081060701,11378,1,0.5,0,0.923076923
11411,11411,11411,11411,,,0,153,36081060800,11411,1,1,1,1
11411,11411,11411,11411,,,0,153,36081061000,11411,0.994236311,0.75,0,0.991452991
11411,11411,11411,11411,,,0,153,36081061200,11411,1,1,0,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081061301,11385,0.829036635,0.656804734,0.824701195,0.813093981
11379,11379,11379,11379,,,0,132,36081061302,11379,0,1,1,1
11411,11411,11411,11411,,,0,153,36081061400,11411,1,1,1,1
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081061601,11422,0.763358779,1,0,0.763719512
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081061602,11422,1,1,1,1
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081061800,11422,0.521459227,0.321428571,0.333333333,0.509054326
11379,11379,11379,11379,,,0,132,36081061900,11379,0.990430622,1,0.985507246,0.990800368
11413,11413,11413,11413,,,0,154,36081062000,11413,0.972222222,1,0,0.97228145
11379,11379,11379,11379,,,0,132,36081062100,11379,0.962435233,0.615384615,0.955752212,0.925176946
11411,11411,11411,11411,,,0,153,36081062200,11411,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081062300,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081062500,11385,1,1,1,1
11413,11413,11413,11413,,,0,154,36081062600,11413,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081062700,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081062900,11385,1,1,1,1
11413,11413,11413,11413,,,0,154,36081063000,11413,1,1,1,1
11413,11413,11413,11413,,,0,154,36081063200,11413,0.879598662,0.836879433,0.75,0.870147256
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081063301,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081063302,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081063500,11385,1,1,1,1
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081063700,11385,0.960457856,0.933609959,0.916666667,0.953957997
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081063800,11422,0.983031674,1,1,0.98630137
11385,11385,11385,11385,11385 Ridgewood - Forest Hills (Queens),1,1,133,36081063900,11385,1,1,1,1
11421,11421,11421,11421,,,0,144,36081064101,11421,1,1,1,1
11421,11421,11421,11421,,,0,144,36081064102,11421,0.929577465,1,1,0.935897436
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081064500,11375,1,1,1,1
11413,11413,11413,11413,,,0,154,36081064600,11413,0.734177215,1,0.875,0.736907731
11413,11413,11413,11413,,,0,154,36081065000,11413,0.831099196,1,1,0.833553501
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081065400,11422,0.991071429,1,1,0.992268041
11379,11379,11379,11379,,,0,132,36081065501,11379,0,1,0,1
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081065600,11422,1,1,1,1
11379,11379,11379,11379,,,0,132,36081065702,11379,1,1,1,1
11379,11379,11379,11379,,,0,132,36081065703,11379,1,1,1,1
11379,11379,11379,11379,,,0,132,36081065900,11379,1,1,1,1
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081066000,11422,1,1,1,1
11379,11379,11379,11379,,,0,132,36081066100,11379,1,1,1,1
11379,11379,11379,11379,,,0,132,36081066300,11379,1,1,1,1
11422,11422,11422,11422,11422 Southeast Queens (Queens),1,1,155,36081066400,11422,0.994814175,0.650793651,0.895522388,0.974870363
11379,11379,11379,11379,,,0,132,36081066501,11379,1,1,1,1
11378,11378,11378,11378,,,0,118,36081066701,11378,0.938195303,0.714285714,1,0.935329341
11379,11379,11379,11379,,,0,132,36081066900,11379,0.592013889,0.8125,0.48,0.593192869
11379,11379,11379,11379,,,0,132,36081067100,11379,1,1,1,1
11379,11379,11379,11379,,,0,132,36081067700,11379,1,1,1,1
11379,11379,11379,11379,,,0,132,36081067900,11379,0.827922078,0.182692308,0.736842105,0.784883721
11413,11413,11413,11413,,,0,154,36081068000,11413,1,1,1,1
11413,11413,11413,11413,,,0,154,36081068200,11413,1,1,1,1
11373,11373,11373,11373,11373 West Queens (Queens),2,2,116,36081068300,11373,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081068700,11374,0.893961708,0.93956044,0.672413793,0.892422192
11413,11413,11413,11413,,,0,154,36081069000,11413,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081069300,11374,1,1,1,1
11413,11413,11413,11413,,,0,154,36081069400,11413,0.554726368,0.5,0.739130435,0.558441558
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081069500,11374,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081069701,11374,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081069702,11374,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081070300,11374,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081070700,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081070900,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081071100,11375,0.83577146,0.99266055,0.917293233,0.858172518
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081071303,11375,0.994748933,0.898989899,0.985714286,0.991604478
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081071304,11374,0.693428294,0.892473118,0.888888889,0.704462103
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081071305,11375,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081071306,11374,0.84008843,0.850746269,0.833333333,0.8401539
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081071701,11374,1,1,1,1
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081071702,11374,1,0.979591837,0.958333333,0.997300945
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081071900,11375,0.713278496,0.5,0.28,0.687568757
11374,11374,11374,11374,11374 Ridgewood - Forest Hills (Queens),2,2,130,36081072100,11374,0.741922121,0.916666667,0.658536585,0.742234772
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081072300,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081072900,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081073100,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081073700,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081073900,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081074100,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081074300,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081074500,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081074700,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081074900,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081075701,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081075702,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081076901,11375,1,1,1,1
11375,11375,11375,11375,11375 Ridgewood - Forest Hills (Queens),40,40,131,36081076902,11375,1,1,1,1
11415,11415,11415,11415,11415 Southwest Queens (Queens),2,2,138,36081077300,11415,0.7400163,1,0.85106383,0.758339511
11415,11415,11415,11415,11415 Southwest Queens (Queens),2,2,138,36081077500,11415,0.879841112,0.794117647,0.840909091,0.870771899
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081077902,11367,1,1,1,1
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081077903,11367,1,1,1,1
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081077904,11367,0.991252302,0.933333333,0.945652174,0.986013986
11435,11435,11435,11435,11435 Jamaica (Queens),3,3,150,36081077905,11435,0.428500742,0.2,0.507246377,0.433889602
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081077906,11367,1,1,1,1
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081077907,11367,1,1,1,1
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081077908,11367,0.9513842,0.545454545,0.966292135,0.950299401
11436,11436,11436,11436,11436 Jamaica (Queens),1,1,151,36081078800,11436,1,1,1,1
11436,11436,11436,11436,11436 Jamaica (Queens),1,1,151,36081079000,11436,1,1,1,1
11436,11436,11436,11436,11436 Jamaica (Queens),1,1,151,36081079200,11436,1,1,1,1
11355,11355,11355,11355,,,0,121,36081079701,11355,1,1,1,1
11355,11355,11355,11355,,,0,121,36081079702,11355,1,1,1,1
11355,11355,11355,11355,,,0,121,36081079900,11355,1,1,1,1
11355,11355,11355,11355,,,0,121,36081080301,11355,1,1,1,1
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081080302,11367,1,1,1,1
11367,11367,11367,11367,11367 Fresh Meadows (Queens),1,1,136,36081080900,11367,1,1,1,1
11420,11420,11420,11420,11420 Southwest Queens (Queens),20,20,143,36081081400,11420,1,1,1,1
11420,11420,11420,11420,11420 Southwest Queens (Queens),20,20,143,36081081800,11420,1,1,1,1
11355,11355,11355,11355,,,0,121,36081083700,11355,0.905494505,0.8,0.303030303,0.888426888
11420,11420,11420,11420,11420 Southwest Queens (Queens),20,20,143,36081083800,11420,1,1,1,1
11420,11420,11420,11420,11420 Southwest Queens (Queens),20,20,143,36081084000,11420,1,1,1,1
11355,11355,11355,11355,,,0,121,36081084500,11355,1,1,1,1
11420,11420,11420,11420,11420 Southwest Queens (Queens),20,20,143,36081084601,11420,1,1,1,1
11420,11420,11420,11420,11420 Southwest Queens (Queens),20,20,143,36081084602,11420,1,0.647058824,1,0.973214286
11355,11355,11355,11355,,,0,121,36081084900,11355,1,0.986247544,1,0.998110661
11355,11355,11355,11355,,,0,121,36081085300,11355,0.503443363,0.391437309,0.801980198,0.494764398
11355,11355,11355,11355,,,0,121,36081085500,11355,0.798623064,0.6625,0.815384615,0.792488263
11355,11355,11355,11355,,,0,121,36081085700,11355,1,1,1,1
11355,11355,11355,11355,,,0,121,36081085900,11355,1,1,1,1
11355,11355,11355,11355,,,0,121,36081086100,11355,1,1,1,1
11355,11355,11355,11355,,,0,121,36081086300,11355,0.600357782,0.652173913,0.603174603,0.600883152
11417,11417,11417,11417,11417 Southwest Queens (Queens),1,1,140,36081086400,11417,0.885036496,0.627118644,0.9375,0.863849765
11354,11354,11354,11354,,,0,120,36081086500,11354,0.999198397,1,1,0.999287242
11354,11354,11354,11354,,,0,120,36081086900,11354,1,1,1,1
11354,11354,11354,11354,,,0,120,36081087100,11354,0.854073774,0.98989899,0.923344948,0.904347826
11414,11414,11414,11414,,,0,137,36081088400,11414,0.988613257,0.984615385,0.963636364,0.987979837
11354,11354,11354,11354,,,0,120,36081088901,11354,0.931965881,0.975352113,0.944723618,0.935069568
11414,11414,11414,11414,,,0,137,36081089200,11414,1,1,1,1
11354,11354,11354,11354,,,0,120,36081090700,11354,0.368421053,0.831168831,0.357142857,0.536277603
11697,11697,11697,11697,,,0,164,36081091601,11697,1,1,1,1
11697,11697,11697,11697,,,0,164,36081091602,11697,1,1,0,1
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081091800,11694,1,0,0,0.833333333
11356,11356,11356,11356,,,0,122,36081091900,11356,0.57394636,0.673913043,0.488888889,0.572454308
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081092200,11694,1,1,1,1
11356,11356,11356,11356,,,0,122,36081092500,11356,1,1,1,1
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081092800,11694,1,1,1,1
11356,11356,11356,11356,,,0,122,36081092900,11356,1,1,1,1
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081093401,11694,1,1,1,1
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081093402,11694,1,1,1,1
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081093800,11694,1,1,1,1
11356,11356,11356,11356,,,0,122,36081093900,11356,1,1,1,1
11694,11694,11694,11694,11694 Rockaways (Queens),2,2,163,36081094201,11694,0.657293497,0.621212121,0.647798742,0.654438738
11693,11693,11693,11693,,,0,162,36081094202,11693,0.88209607,0.893129771,0.979381443,0.886850153
11693,11693,11693,11693,,,0,162,36081094203,11693,0.797307132,0.964912281,0.968253968,0.807915387
11356,11356,11356,11356,,,0,122,36081094500,11356,0.486111111,0.52189781,0.6,0.495679012
11356,11356,11356,11356,,,0,122,36081094700,11356,1,1,1,1
11692,11692,11692,11692,11692 Rockaways (Queens),4,4,161,36081095400,11692,1,1,1,1
11692,11692,11692,11692,11692 Rockaways (Queens),4,4,161,36081096400,11692,1,1,1,1
11692,11692,11692,11692,11692 Rockaways (Queens),4,4,161,36081097202,11692,1,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081097203,11691,0.613654947,0.6,0.512195122,0.610302792
11692,11692,11692,11692,11692 Rockaways (Queens),4,4,161,36081097204,11692,0.677980132,0.375,0.705882353,0.668429003
11357,11357,11357,11357,,,1,119,36081097300,11357,1,1,1,1
11357,11357,11357,11357,,,1,119,36081098100,11357,1,1,1,1
11357,11357,11357,11357,,,1,119,36081098700,11357,1,1,1,1
11357,11357,11357,11357,,,1,119,36081099100,11357,1,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081099200,11691,1,1,1,1
11360,11360,11360,11360,,,0,124,36081099701,11360,0.621621622,0.15,1,0.617618587
11360,11360,11360,11360,,,0,124,36081099703,11360,1,0.944444444,1,0.998658318
11360,11360,11360,11360,,,0,124,36081099704,11360,1,1,1,1
11360,11360,11360,11360,,,0,124,36081099705,11360,1,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081099801,11691,1,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081099802,11691,1,1,1,1
11359,11360,11359,11359,,,0,124,36081099900,11359,0,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081100801,11691,1,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081100802,11691,1,1,1,1
11691,11691,11691,11691,11691 Rockaways (Queens),1,1,160,36081101001,11691,1,1,1,1
