Unnamed: 0,tract,zip,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio,FIPS,ZCTA,MODZCTA,ZCTA_str,zip_tai,Tai_idx,mods,mod_idx
1435,36047114201,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1436,36047114202,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1437,36047114400,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1438,36047114600,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1440,36047115000,11207,BROOKLYN,NY,0.936467598,0.920634921,0.970731707,0.942180095,36047,11207,11207,11207,11207.0,37,11207,37
1441,36047115200,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1442,36047115600,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1443,36047115800,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1444,36047116000,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1446,36047116200,11207,BROOKLYN,NY,0.906902087,0.916666667,0.895522388,0.905982906,36047,11207,11207,11207,11207.0,37,11207,37
1447,36047116400,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1448,36047116600,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1449,36047116800,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1450,36047117000,11207,BROOKLYN,NY,0.778037383,0.822916667,0.75,0.780645161,36047,11207,11207,11207,11207.0,37,11207,37
1453,36047117201,11207,BROOKLYN,NY,0.825287356,0.65,0.761904762,0.806576402,36047,11207,11207,11207,11207.0,37,11207,37
1454,36047117202,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1455,36047117400,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1456,36047117601,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1457,36047117602,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1458,36047117800,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1460,36047118000,11207,BROOKLYN,NY,1.0,0.0,0.0,0.375,36047,11207,11207,11207,11207.0,37,11207,37
1461,36047118201,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1464,36047118202,11208,BROOKLYN,NY,0.925396825,0.923076923,1.0,0.932249322,36047,11208,11208,11208,11208.0,38,11208,38
1466,36047118400,11208,BROOKLYN,NY,0.950062422,1.0,1.0,0.960591133,36047,11208,11208,11208,11208.0,38,11208,38
1468,36047118600,11208,BROOKLYN,NY,0.95716946,1.0,0.9375,0.958053691,36047,11208,11208,11208,11208.0,38,11208,38
1471,36047118800,11208,BROOKLYN,NY,0.963292547,1.0,1.0,0.972522898,36047,11208,11208,11208,11208.0,38,11208,38
1472,36047119000,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1473,36047119200,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1474,36047119400,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1475,36047119600,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1476,36047119800,11207,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11207,11207,11207,11207.0,37,11207,37
1477,36047120000,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1478,36047120200,11208,BROOKLYN,NY,0.93015873,1.0,0.9375,0.932960894,36047,11208,11208,11208,11208.0,38,11208,38
1481,36047120800,11208,BROOKLYN,NY,0.999659517,1.0,1.0,0.999689055,36047,11208,11208,11208,11208.0,38,11208,38
1482,36047121000,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1483,36047121400,11208,BROOKLYN,NY,1.0,1.0,1.0,1.0,36047,11208,11208,11208,11208.0,38,11208,38
1484,36047122000,11208,BROOKLYN,NY,1.0,0.621359223,0.996987952,0.986824769,36047,11208,11208,11208,11208.0,38,11208,38
1486,36047123700,11205,BROOKLYN,NY,0.921766073,1.0,0.969230769,0.943066075,36047,11205,11205,11205,11205.0,28,11205,28
1487,36047150200,11218,BROOKLYN,NY,0.861419069,0.239130435,0.781690141,0.824770642,36047,11218,11218,11218,11218.0,42,11218,42
1489,36047152200,11218,BROOKLYN,NY,0.776237624,0.846938776,0.902439024,0.790756303,36047,11218,11218,11218,11218.0,42,11218,42
1492,36059063800,11422,ROSEDALE,NY,0.0,1.0,0.0,1.0,36059,11422,11422,11422,11422.0,185,11422,155
1493,36059300900,11005,FLORAL PARK,NY,0.150442478,0.04008016,0.069767442,0.137431809,36059,11005,11004,11005,11005.0,182,11004,152
1496,36059302600,11001,FLORAL PARK,NY,1.0,1.0,1.0,1.0,36059,11001,11429,11001,,189,11429,159
1507,36059404300,11001,FLORAL PARK,NY,1.0,1.0,1.0,1.0,36059,11001,11429,11001,,189,11429,159
1508,36059404400,11001,FLORAL PARK,NY,1.0,1.0,1.0,1.0,36059,11001,11429,11001,,189,11429,159
1509,36059404500,11001,FLORAL PARK,NY,0.605703422,0.547457627,0.956043956,0.604953186,36059,11001,11429,11001,,189,11429,159
1511,36059404600,11001,FLORAL PARK,NY,1.0,1.0,0.0,1.0,36059,11001,11429,11001,,189,11429,159
1521,36059405301,11001,FLORAL PARK,NY,0.140433553,0.0,0.0,0.125315391,36059,11001,11429,11001,,189,11429,159
1527,36059411600,11691,FAR ROCKAWAY,NY,0.007692308,0.0,0.0,0.006744764,36059,11691,11691,11691,11691.0,190,11691,160
1528,36061000100,10004,NEW YORK,NY,0.0,1.0,1.0,1.0,36061,10004,10004,10004,,123,10004,100
1529,36061000201,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1530,36061000202,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1531,36061000600,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1533,36061000700,10005,NEW YORK,NY,0.949802429,0.898026316,0.951048951,0.93928212,36061,10005,10005,10005,10005.0,122,10005,99
1537,36061000800,10002,NEW YORK,NY,0.964134664,0.913669065,0.934466019,0.95827882,36061,10002,10002,10002,10002.0,119,10002,96
1539,36061000900,10004,NEW YORK,NY,0.762611276,0.838167939,0.952054795,0.819140083,36061,10004,10004,10004,,123,10004,100
1540,36061001001,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1541,36061001002,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1542,36061001200,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1545,36061001300,10006,NEW YORK,NY,0.68162762,0.607293869,0.631229236,0.656690141,36061,10006,10006,10006,10006.0,123,10006,101
1546,36061001401,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1547,36061001402,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1548,36061001501,10038,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10038,10038,10038,10038.0,125,10038,103
1550,36061001502,10038,NEW YORK,NY,0.87264214,0.890688259,0.954545455,0.878881033,36061,10038,10038,10038,10038.0,125,10038,103
1551,36061001600,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1552,36061001800,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1553,36061002000,10009,NEW YORK,NY,0.879763822,0.9,0.875,0.879790026,36061,10009,10009,10009,10009.0,121,10009,98
1557,36061002100,10007,NEW YORK,NY,0.37389751,0.588260315,0.915662651,0.439437574,36061,10007,10007,10007,10007.0,124,10007,102
1558,36061002201,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1559,36061002202,10009,NEW YORK,NY,0.988118812,0.994652406,0.98630137,0.988525287,36061,10009,10009,10009,10009.0,121,10009,98
1561,36061002400,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1562,36061002500,10038,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10038,10038,10038,10038.0,125,10038,103
1563,36061002601,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1564,36061002602,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1565,36061002700,10038,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10038,10038,10038,10038.0,125,10038,103
1566,36061002800,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1568,36061002900,10013,NEW YORK,NY,0.905132743,0.806884971,0.905617978,0.878950908,36061,10013,10013,10013,10013.0,117,10013,94
1570,36061003001,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1571,36061003002,10009,NEW YORK,NY,0.914141414,0.837837838,0.964285714,0.914121293,36061,10009,10009,10009,10009.0,121,10009,98
1574,36061003100,10013,NEW YORK,NY,0.944121071,0.8356974,0.810185185,0.900719424,36061,10013,10013,10013,10013.0,117,10013,94
1576,36061003200,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1578,36061003300,10013,NEW YORK,NY,0.801779794,0.74168798,0.895705521,0.796965063,36061,10013,10013,10013,10013.0,117,10013,94
1580,36061003400,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1581,36061003601,10002,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10002,10002,10002,10002.0,119,10002,96
1582,36061003602,10003,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10003,10003,10003,10003.0,120,10003,97
1584,36061003700,10014,NEW YORK,NY,0.584706248,0.414580265,0.272020725,0.5138077,36061,10014,10014,10014,10014.0,118,10014,95
1586,36061003800,10003,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10003,10003,10003,10003.0,120,10003,97
1587,36061003900,10013,NEW YORK,NY,1.0,0.995918367,0.997630332,0.999368288,36061,10013,10013,10013,10013.0,117,10013,94
1590,36061004000,10003,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10003,10003,10003,10003.0,120,10003,97
1591,36061004100,10013,NEW YORK,NY,0.75443577,0.888888889,0.792341679,0.788859082,36061,10013,10013,10013,10013.0,117,10013,94
1593,36061004200,10003,NEW YORK,NY,0.688214169,0.337711069,0.985815603,0.649451432,36061,10003,10003,10003,10003.0,120,10003,97
1594,36061004300,10012,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10012,10012,10012,10012.0,116,10012,93
1595,36061004400,10009,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10009,10009,10009,10009.0,121,10009,98
1597,36061004500,10013,NEW YORK,NY,0.702443281,0.821064553,0.791907514,0.759578947,36061,10013,10013,10013,10013.0,117,10013,94
1599,36061004700,10013,NEW YORK,NY,0.624195032,0.789638932,0.733452594,0.673590504,36061,10013,10013,10013,10013.0,117,10013,94
1601,36061004800,10003,NEW YORK,NY,0.764591123,0.657289003,0.995049505,0.771955082,36061,10003,10003,10003,10003.0,120,10003,97
1602,36061004900,10012,NEW YORK,NY,0.974817222,0.952205882,0.962314939,0.968682114,36061,10012,10012,10012,10012.0,116,10012,93
1605,36061005000,10003,NEW YORK,NY,0.92340512,0.883792049,0.917910448,0.918701907,36061,10003,10003,10003,10003.0,120,10003,97
1606,36061005200,10003,NEW YORK,NY,0.796584631,0.814641745,0.874301676,0.810624828,36061,10003,10003,10003,10003.0,120,10003,97
1609,36061005400,10011,NEW YORK,NY,0.978821613,0.813178295,0.875586854,0.931098352,36061,10011,10011,10011,10011.0,88,10011,85
1610,36061005501,10012,NEW YORK,NY,0.979889043,0.963068182,0.931034483,0.97723133,36061,10012,10012,10012,10012.0,116,10012,93
1612,36061005502,10012,NEW YORK,NY,0.928005284,0.961016949,0.942857143,0.937990905,36061,10012,10012,10012,10012.0,116,10012,93
1616,36061005600,10010,NEW YORK,NY,0.603546739,0.767421603,0.85770751,0.656937394,36061,10010,10010,10010,10010.0,99,10010,89
1617,36061005700,10003,NEW YORK,NY,1.0,0.996363636,1.0,0.999637155,36061,10003,10003,10003,10003.0,120,10003,97
1620,36061005800,10010,NEW YORK,NY,0.747566297,0.679558011,0.603603604,0.707070707,36061,10010,10010,10010,10010.0,99,10010,89
1622,36061005900,10003,NEW YORK,NY,0.891750997,0.907834101,0.955801105,0.895873189,36061,10003,10003,10003,10003.0,120,10003,97
1624,36061006000,10010,NEW YORK,NY,1.0,0.882352941,0.929824561,0.997780244,36061,10010,10010,10010,10010.0,99,10010,89
1626,36061006100,10003,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10003,10003,10003,10003.0,120,10003,97
1628,36061006200,10010,NEW YORK,NY,0.833238475,0.806451613,0.8,0.830649351,36061,10010,10010,10010,10010.0,99,10010,89
1629,36061006300,10011,NEW YORK,NY,1.0,0.994035785,1.0,0.999436302,36061,10011,10011,10011,10011.0,88,10011,85
1631,36061006400,10010,NEW YORK,NY,0.825825337,0.882697947,0.799426934,0.827313935,36061,10010,10010,10010,10010.0,99,10010,89
1633,36061006500,10012,NEW YORK,NY,0.855384615,0.896713615,0.828037383,0.855958349,36061,10012,10012,10012,10012.0,116,10012,93
1638,36061006600,10010,NEW YORK,NY,0.502879581,0.542713568,0.593023256,0.507637786,36061,10010,10010,10010,10010.0,99,10010,89
1639,36061006700,10014,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10014,10014,10014,10014.0,118,10014,95
1640,36061006800,10010,NEW YORK,NY,0.629392971,0.410179641,0.585798817,0.600899587,36061,10010,10010,10010,10010.0,99,10010,89
1642,36061006900,10014,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10014,10014,10014,10014.0,118,10014,95
1643,36061007000,10016,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10016,10016,10016,10016.0,100,10016,90
1647,36061007100,10011,NEW YORK,NY,0.514987604,0.147368421,0.512038523,0.447096774,36061,10011,10011,10011,10011.0,88,10011,85
1648,36061007200,10016,NEW YORK,NY,0.772438443,0.762118492,0.990291262,0.781057269,36061,10016,10016,10016,10016.0,100,10016,90
1650,36061007300,10014,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10014,10014,10014,10014.0,118,10014,95
1651,36061007400,10016,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10016,10016,10016,10016.0,100,10016,90
1652,36061007500,10014,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10014,10014,10014,10014.0,118,10014,95
1653,36061007600,10001,NEW YORK,NY,1.0,0.897337278,0.970588235,0.944376152,36061,10001,10001,10001,10001.0,87,10001,84
1655,36061007700,10014,NEW YORK,NY,0.797344362,0.535147392,0.784431138,0.775289017,36061,10014,10014,10014,10014.0,118,10014,95
1656,36061007800,10016,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10016,10016,10016,10016.0,100,10016,90
1657,36061007900,10014,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10014,10014,10014,10014.0,118,10014,95
1658,36061008000,10016,NEW YORK,NY,1.0,0.319719209,0.807407407,0.797378675,36061,10016,10016,10016,10016.0,100,10016,90
1661,36061008100,10011,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10011,10011,10011,10011.0,88,10011,85
1664,36061008200,10016,NEW YORK,NY,0.995239984,0.468869123,0.615384615,0.695927308,36061,10016,10016,10016,10016.0,100,10016,90
1665,36061008300,10011,NEW YORK,NY,0.923969466,0.881170018,0.829875519,0.912626138,36061,10011,10011,10011,10011.0,88,10011,85
1667,36061008400,10018,NEW YORK,NY,0.981539847,0.942318675,0.862745098,0.956989247,36061,10018,10018,10018,10018.0,89,10018,86
1670,36061008601,10016,NEW YORK,NY,1.0,0.962962963,1.0,0.999379653,36061,10016,10016,10016,10016.0,100,10016,90
1671,36061008602,10017,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10017,10017,10017,10017.0,101,10017,91
1672,36061008603,10022,NEW YORK,NY,0.913518576,0.408376963,0.833333333,0.883581236,36061,10022,10022,10022,10022.0,102,10022,92
1675,36061008700,10011,NEW YORK,NY,0.764114592,0.590096286,0.987679671,0.761659474,36061,10011,10011,10011,10011.0,88,10011,85
1676,36061008800,10017,NEW YORK,NY,0.643410853,0.921348315,0.785714286,0.682286303,36061,10017,10017,10017,10017.0,101,10017,91
1678,36061008900,10011,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10011,10011,10011,10011.0,88,10011,85
1679,36061009000,10017,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10017,10017,10017,10017.0,101,10017,91
1682,36061009100,10011,NEW YORK,NY,0.621218487,0.350047304,0.540342298,0.569868294,36061,10011,10011,10011,10011.0,88,10011,85
1683,36061009200,10017,NEW YORK,NY,0.301161241,0.30952381,0.714814815,0.317263382,36061,10017,10017,10017,10017.0,101,10017,91
1690,36061009300,10011,NEW YORK,NY,0.761182714,0.874626866,0.815508021,0.769167579,36061,10011,10011,10011,10011.0,88,10011,85
1693,36061009400,10017,NEW YORK,NY,1.0,0.796432726,0.897832817,0.811931244,36061,10017,10017,10017,10017.0,101,10017,91
1696,36061009500,10001,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10001,10001,10001,10001.0,87,10001,84
1699,36061009600,10036,NEW YORK,NY,1.0,0.933594445,0.929503916,0.936748893,36061,10036,10036,10036,10036.0,92,10036,88
1700,36061009700,10001,NEW YORK,NY,1.0,0.814285714,0.978873239,0.994636272,36061,10001,10001,10001,10001.0,87,10001,84
1702,36061009800,10022,NEW YORK,NY,0.872984856,0.956072351,0.935742972,0.885876163,36061,10022,10022,10022,10022.0,102,10022,92
1706,36061009900,10001,NEW YORK,NY,0.512878133,0.708002884,0.576441103,0.55197464,36061,10001,10001,10001,10001.0,87,10001,84
1710,36061010000,10022,NEW YORK,NY,0.995335277,0.907307172,0.87434555,0.950059102,36061,10022,10022,10022,10022.0,102,10022,92
1713,36061010100,10001,NEW YORK,NY,1.0,0.934264585,0.967213115,0.967838444,36061,10001,10001,10001,10001.0,87,10001,84
1714,36061010200,10022,NEW YORK,NY,1.0,0.986124402,0.984536082,0.98663325,36061,10022,10022,10022,10022.0,102,10022,92
1717,36061010300,10001,NEW YORK,NY,0.47772852,0.402298851,0.963800905,0.48490048,36061,10001,10001,10001,10001.0,87,10001,84
1718,36061010400,10019,NEW YORK,NY,0.189019279,0.357833656,0.748743719,0.254439551,36061,10019,10019,10019,10019.0,90,10019,87
1723,36061010601,10022,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10022,10022,10022,10022.0,102,10022,92
1725,36061010602,10065,NEW YORK,NY,0.920858699,0.923076923,0.94,0.921497585,36061,10065,10065,10065,10065.0,83,10065,81
1726,36061010800,10022,NEW YORK,NY,0.700935463,0.566691231,0.992287918,0.695352421,36061,10022,10022,10022,10022.0,102,10022,92
1727,36061010900,10018,NEW YORK,NY,0.984,0.607820453,0.550898204,0.613679147,36061,10018,10018,10018,10018.0,89,10018,86
1729,36061011000,10065,NEW YORK,NY,0.841285457,0.7039801,0.713017751,0.826875274,36061,10065,10065,10065,10065.0,83,10065,81
1731,36061011100,10018,NEW YORK,NY,0.695886525,0.923076923,0.736401674,0.752620968,36061,10018,10018,10018,10018.0,89,10018,86
1733,36061011201,10019,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10019,10019,10019,10019.0,90,10019,87
1734,36061011202,10022,NEW YORK,NY,1.0,0.832098765,0.756756757,0.9,36061,10022,10022,10022,10022.0,102,10022,92
1736,36061011203,10022,NEW YORK,NY,1.0,0.860805861,0.875968992,0.94288225,36061,10022,10022,10022,10022.0,102,10022,92
1738,36061011300,10018,NEW YORK,NY,0.996289425,0.907526254,0.853881279,0.925291005,36061,10018,10018,10018,10018.0,89,10018,86
1739,36061011401,10065,NEW YORK,NY,0.800265428,0.432592593,0.716763006,0.688747346,36061,10065,10065,10065,10065.0,83,10065,81
1742,36061011402,10065,NEW YORK,NY,0.808659218,0.618320611,0.80334728,0.773960838,36061,10065,10065,10065,10065.0,83,10065,81
1743,36061011500,10036,NEW YORK,NY,0.366735537,0.079903148,0.182879377,0.303188131,36061,10036,10036,10036,10036.0,92,10036,88
1746,36061011600,10065,NEW YORK,NY,0.989620616,0.875,0.94214876,0.984934717,36061,10065,10065,10065,10065.0,83,10065,81
1748,36061011700,10036,NEW YORK,NY,0.842632332,0.754385965,0.606060606,0.840373108,36061,10036,10036,10036,10036.0,92,10036,88
1749,36061011800,10065,NEW YORK,NY,0.949365152,0.94921875,0.925,0.948263742,36061,10065,10065,10065,10065.0,83,10065,81
1751,36061011900,10036,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10036,10036,10036,10036.0,92,10036,88
1752,36061012000,10065,NEW YORK,NY,0.770961145,0.802325581,0.797169811,0.775643225,36061,10065,10065,10065,10065.0,83,10065,81
1754,36061012100,10036,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10036,10036,10036,10036.0,92,10036,88
1756,36061012200,10065,NEW YORK,NY,0.775524982,0.868534483,0.864705882,0.796130118,36061,10065,10065,10065,10065.0,83,10065,81
1757,36061012400,10021,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10021,10021,10021,10021.0,80,10021,78
1759,36061012500,10036,NEW YORK,NY,0.607559496,0.594350282,0.612676056,0.604100946,36061,10036,10036,10036,10036.0,92,10036,88
1761,36061012600,10021,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10021,10021,10021,10021.0,80,10021,78
1762,36061012700,10036,NEW YORK,NY,0.567859411,0.573099415,0.658862876,0.577785626,36061,10036,10036,10036,10036.0,92,10036,88
1765,36061012800,10021,NEW YORK,NY,0.875808538,0.914285714,0.855524079,0.877189142,36061,10021,10021,10021,10021.0,80,10021,78
1767,36061012900,10036,NEW YORK,NY,0.917707939,0.910071942,0.800711744,0.913581702,36061,10036,10036,10036,10036.0,92,10036,88
1769,36061013000,10021,NEW YORK,NY,0.886542443,0.872928177,0.892753623,0.885650224,36061,10021,10021,10021,10021.0,80,10021,78
1771,36061013100,10019,NEW YORK,NY,1.0,0.877654196,0.916666667,0.966931875,36061,10019,10019,10019,10019.0,90,10019,87
1772,36061013200,10075,NEW YORK,NY,0.437365343,0.315363881,0.585542169,0.438906295,36061,10075,10075,10075,10075.0,84,10075,82
1775,36061013300,10019,NEW YORK,NY,0.81803005,0.515426497,0.995037221,0.804291475,36061,10019,10019,10019,10019.0,90,10019,87
1777,36061013400,10021,NEW YORK,NY,0.509138708,0.438961039,0.414089347,0.499944165,36061,10021,10021,10021,10021.0,80,10021,78
1778,36061013500,10019,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10019,10019,10019,10019.0,90,10019,87
1779,36061013600,10028,NEW YORK,NY,0.73710888,0.799107143,0.833619211,0.743448401,36061,10028,10028,10028,10028.0,81,10028,79
1781,36061013700,10019,NEW YORK,NY,1.0,0.909584087,0.96214511,0.979283887,36061,10019,10019,10019,10019.0,90,10019,87
1782,36061013800,10028,NEW YORK,NY,0.624913335,0.778115502,0.84698609,0.645067497,36061,10028,10028,10028,10028.0,81,10028,79
1784,36061013900,10019,NEW YORK,NY,1.0,0.820338983,0.965601966,0.985748219,36061,10019,10019,10019,10019.0,90,10019,87
1785,36061014000,10028,NEW YORK,NY,0.579632644,0.509859155,0.563307494,0.573468174,36061,10028,10028,10028,10028.0,81,10028,79
1787,36061014200,10075,NEW YORK,NY,0.642345568,0.638235294,0.550632911,0.63183391,36061,10075,10075,10075,10075.0,84,10075,82
1791,36061014300,10019,NEW YORK,NY,1.0,0.833333333,1.0,0.992084433,36061,10019,10019,10019,10019.0,90,10019,87
1792,36061014401,10028,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10028,10028,10028,10028.0,81,10028,79
1793,36061014402,10128,NEW YORK,NY,0.763936535,0.72972973,0.866666667,0.769261084,36061,10128,10128,10128,10128.0,85,10128,83
1795,36061014500,10023,NEW YORK,NY,0.933240288,0.736842105,0.75,0.915171977,36061,10023,10023,10023,10023.0,76,10023,74
1797,36061014601,10028,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10028,10028,10028,10028.0,81,10028,79
1799,36061014602,10128,NEW YORK,NY,0.712046205,0.587096774,0.873315364,0.7181901,36061,10128,10128,10128,10128.0,85,10128,83
1801,36061014700,10023,NEW YORK,NY,0.601427722,0.631578947,0.636363636,0.602527283,36061,10023,10023,10023,10023.0,76,10023,74
1802,36061014801,10028,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10028,10028,10028,10028.0,81,10028,79
1803,36061014802,10128,NEW YORK,NY,0.972972973,0.844827586,0.945578231,0.963838384,36061,10128,10128,10128,10128.0,85,10128,83
1805,36061014900,10023,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10023,10023,10023,10023.0,76,10023,74
1806,36061015001,10028,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10028,10028,10028,10028.0,81,10028,79
1807,36061015002,10128,NEW YORK,NY,0.847470238,0.806896552,0.836065574,0.842954687,36061,10128,10128,10128,10128.0,85,10128,83
1812,36061015200,10128,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10128,10128,10128,10128.0,85,10128,83
1813,36061015300,10023,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10023,10023,10023,10023.0,76,10023,74
1814,36061015400,10128,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10128,10128,10128,10128.0,85,10128,83
1815,36061015500,10023,NEW YORK,NY,0.748242531,0.791304348,0.793103448,0.749321525,36061,10023,10023,10023,10023.0,76,10023,74
1817,36061015601,10128,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10128,10128,10128,10128.0,85,10128,83
1819,36061015602,10128,NEW YORK,NY,0.557377049,0.260869565,0.538461538,0.550724638,36061,10128,10128,10128,10128.0,85,10128,83
1820,36061015700,10023,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10023,10023,10023,10023.0,76,10023,74
1821,36061015801,10128,NEW YORK,NY,1.0,1.0,1.0,1.0,36061,10128,10128,10128,10128.0,85,10128,83
1822,36061015802,10029,NEW YORK,NY,0.638851503,0.714285714,0.809090909,0.649006623,36061,10029,10029,10029,10029.0,74,10029,72
1824,36061015900,10023,NEW YORK,NY,0.907315608,0.977375566,0.984126984,0.913450937,36061,10023,10023,10023,10023.0,76,10023,74
