CASE_COUNT,DEATH_COUNT,week,borough_case_count,id,borough_death_count,borough,CASE_COUNT_log,DEATH_COUNT_log,borough_case_count_log,borough_death_count_log,MODZCTA,MODIFIED_ZCTA,mod_idx,POP_DENOMINATOR,Glocery&Pharmacies_visits_weekly,Retails_visits_weekly,Arts&Entertainment_visits_weekly,Restaurants&Bars_visits_weekly,Educations_visits_weekly,Healthcares_visits_weekly,others_visits_weekly,zipcode,Age_mean,Age_median,Age_std,Risk_preference_mean,Risk_preference_median,Risk_preference_std,score_mean,score_median,score_std,loss_aversion_scores_mean,loss_aversion_scores_median,loss_aversion_scores_std,agency_mean,agency_median,agency_std,regulated_scores_mean,regulated_scores_median,regulated_scores_std,regulated_agency_mean,regulated_agency_median,regulated_agency_std,regulated_loss_mean,regulated_loss_median,regulated_loss_std,zip_char,AREA,POPULATION,HOUSEHOLD_SIZE,HOUSEHOLD_INCOME,BLACK,HISPANIC,AGE65_PLUS,BACHELOR_S,NO_HEALTH_INSURANCE,RESTAURANT_COUNT,GROCERY_COUNT,EDUCATION_COUNT,ENTERTAINMENT_COUNT,HEALTHCARE_COUNT,RETAIL_COUNT,EstimatedAverageAge,no_vehicles,vehicle_owned,public_transportation,household_num,Date,StringencyIndex_WeightedAverage
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10001,10001,84,27613.09,109.19113616389347,437.61623035495904,552.9244753388139,982.4758620792184,123.95039631419374,163.8409625762691,316.6573263074664,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10002,10002,96,75322.71,631.996117720276,1409.4882631330152,1778.6567788082568,3035.2378627106855,358.9192908679832,608.8140616944593,630.290142078694,10002 Union Square - Lower East Side (Manhattan),36.36190476190476,36.0,7.909492604464163,0.9904761904761904,0.0,1.326470432962533,10.438095238095238,11.0,2.3407913254504407,3.142857142857143,3.0,1.10443660740679,18.691005291005293,21.714285714285715,9.908989518260372,65.23809523809524,68.75,14.629945784065251,79.20469576719576,83.92857142857143,15.482796122281831,52.38095238095238,50.0,18.40727679011316,10002,26280128.54,72671.0,2.15,35607.0,6645.0,19155.0,17651.0,14061.0,0.05887199,1038,125.0,94.0,147.0,255.0,751.0,44.680500659208455,28192.0,5301.0,16259.0,33493.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10003,10003,97,53977.81,89.9731547975543,311.8372865644526,487.18605076358574,748.0580832596536,111.61833872559588,136.60182518666957,133.88255536870255,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10004,10004,100,2972.12,30.408184770230733,24.23240544232215,62.131511437282384,51.050430791838046,13.830703012912483,27.211780458657177,13.846153846153848,10004 Lower Manhattan (Manhattan),26.3,23.0,6.532823109328598,1.1,1.0,1.3703203194062978,10.3,10.5,2.9078437983419185,3.1,3.0,1.1972189997378648,8.471428571428572,10.714285714285715,11.939197814109807,64.375,65.625,18.17402373963699,63.236607142857146,66.74107142857143,18.65499658454657,51.66666666666667,50.0,19.953649995631075,10004,13555552.334999999,13220.0,1.81,204949.0,640.0,772.0,1112.0,5296.0,0.03595818,16,0.0,0.0,4.0,0.0,0.0,32.79374337221633,749.0,134.0,713.0,883.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10005,10005,99,8757.23,0.0,89.26117051264195,200.38615090338553,400.00793026248647,21.1941768511862,25.788106630211892,96.24371610470337,10005 Lower Manhattan (Manhattan),28.823529411764707,29.0,6.812078373353164,1.1176470588235294,1.0,1.2689736473414486,10.882352941176473,11.0,3.5861252233639385,3.647058823529412,3.0,1.4552137502179976,8.853408029878619,10.0,12.288385811180078,68.01470588235294,68.75,22.41328264602462,63.83345004668534,65.625,19.200602829968872,60.78431372549019,50.0,24.253562503633297,10005,2082901.141,8651.0,1.86,184681.0,174.0,529.0,92.0,3451.0,0.034903758,159,8.0,25.0,54.0,97.0,131.0,33.98652941176471,4165.0,406.0,4055.0,4571.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10007,10007,102,6991.45,20.242857142857144,52.35417641592735,79.72966041922629,88.5897181449173,4.903225806451612,5.043478260869565,36.775160959924726,10007 Lower Manhattan (Manhattan),32.833333333333336,34.5,8.364789116869414,1.5,2.0,1.087114613009218,10.083333333333334,10.0,2.6097137890209456,2.75,3.0,0.7537783614444091,10.425925925925926,7.944444444444445,12.96188047035636,63.020833333333336,62.5,16.31071118138091,66.29050925925925,62.41319444444444,20.252938234931815,45.833333333333336,50.0,12.562972690740152,10007,5327870.977,6689.0,2.28,250001.0,623.0,1110.0,424.0,2812.0,0.025018098,232,11.0,32.0,69.0,237.0,159.0,34.69816540477577,2450.0,447.0,2168.0,2897.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10009,10009,98,57151.12,366.9994881355005,937.9785756046964,1362.0949089964818,1908.0008108499603,254.20730867895193,275.2518893078742,324.66909990602926,10009 Union Square - Lower East Side (Manhattan),31.083333333333332,31.0,7.115390915388126,1.0833333333333333,0.5,1.378954368902449,10.166666666666666,11.0,3.1285585799020588,3.25,3.0,1.4847711791873703,3.3902116402116405,5.388888888888889,17.245800762431568,63.541666666666664,68.75,19.553491124387868,55.29720568783069,58.420138888888886,26.946563691299325,54.166666666666664,50.0,24.746186319789505,10009,15903519.3,57594.0,1.96,68220.0,4581.0,13476.0,8659.0,17188.0,0.055501593,567,76.0,35.0,112.0,104.0,208.0,41.36582341990907,23518.0,6135.0,17183.0,29653.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10025,10025,76,91619.93,311.30350336071945,1131.050937327708,2021.263526626729,2621.564707054018,481.3069647415221,561.5302054414423,959.2110155246974,10025 Upper West Side (Manhattan),43.33009708737864,41.0,13.985558622753748,0.6601941747572816,0.0,1.1593896133966388,10.223300970873789,11.0,2.8108056162691204,3.5825242718446604,3.0,1.2487191229153634,13.94251810756665,14.0,9.093397685474372,63.89563106796116,68.75,17.567535101682,71.78518454307289,71.875,14.20843388355371,59.70873786407767,50.0,20.811985381922725,10025,19631043.82,86734.0,2.16,99067.0,9754.0,21867.0,18777.0,20720.0,0.041777977,444,53.0,68.0,96.0,359.0,228.0,41.0145017388615,32572.0,11206.0,30542.0,43778.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10029,10029,72,78224.82,1330.921155858082,1635.721420025207,2451.319367456271,4646.091790721808,435.268564285067,1263.5004895696136,1098.927148381944,10029 East Harlem (Manhattan),37.15384615384615,35.0,12.003329541419754,0.782051282051282,0.0,1.2653980011174748,11.384615384615383,11.0,3.1877638183902777,3.58974358974359,3.0,1.3429556223233154,13.13044363044363,13.857142857142858,11.222691690089516,71.15384615384616,68.75,19.92352386493923,70.51631817256816,71.65178571428572,17.535455765764866,59.82905982905983,50.0,22.38259370538859,10029,22963435.68,71306.0,2.26,33801.0,23400.0,33471.0,11414.0,9399.0,0.085633313,382,96.0,62.0,69.0,485.0,177.0,39.25908532688864,29266.0,6040.0,22391.0,35306.0,2020-05-24,78.7
6001.0,463.0,12,871.0,114,59.0,MN,8.699681400989514,6.137727054086234,6.769641976852503,4.07753744390572,10032,10032,63,63051.12,649.3416795531166,1019.3543937173636,1481.6158527028222,2469.9549749732855,133.0613211043199,472.0792757451229,619.8144819575768,10032 Washington Heights (Manhattan),38.77777777777778,28.0,17.498412626419704,0.1111111111111111,0.0,0.3333333333333333,9.444444444444445,9.0,3.711842908553348,2.6666666666666665,3.0,1.4142135623730951,11.601410934744267,15.11111111111111,10.860992786164228,59.02777777777778,56.25,23.199018178458424,68.12720458553791,73.61111111111111,16.970301228381604,44.44444444444444,50.0,23.570226039551585,10032,23159566.09,58314.0,2.67,53690.0,10803.0,39054.0,9451.0,9899.0,0.132078967,211,41.0,29.0,39.0,440.0,94.0,41.143323987474645,17759.0,4224.0,19870.0,21983.0,2020-05-24,78.7
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10001,10001,84,27613.09,106.68035705487924,384.7277362452081,817.5043475677057,866.7696849215113,66.16497262221047,120.99723004144796,350.22713575605303,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10002,10002,96,75322.71,676.742461789224,1286.3592447432302,2067.2336169012183,3156.048338027212,266.7981329705606,509.1041275828808,588.6652997697713,10002 Union Square - Lower East Side (Manhattan),36.36190476190476,36.0,7.909492604464163,0.9904761904761904,0.0,1.326470432962533,10.438095238095238,11.0,2.3407913254504407,3.142857142857143,3.0,1.10443660740679,18.691005291005293,21.714285714285715,9.908989518260372,65.23809523809524,68.75,14.629945784065251,79.20469576719576,83.92857142857143,15.482796122281831,52.38095238095238,50.0,18.40727679011316,10002,26280128.54,72671.0,2.15,35607.0,6645.0,19155.0,17651.0,14061.0,0.05887199,1038,125.0,94.0,147.0,255.0,751.0,44.680500659208455,28192.0,5301.0,16259.0,33493.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10003,10003,97,53977.81,60.638555181487774,393.1830343436523,775.7819414800772,876.6650041947047,114.13563461797465,132.19019630605982,206.4036527392555,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10004,10004,100,2972.12,19.64848484848485,49.181978463494,49.72347383069947,117.84299649815134,18.11776061776062,19.837612323491655,46.158786231884065,10004 Lower Manhattan (Manhattan),26.3,23.0,6.532823109328598,1.1,1.0,1.3703203194062978,10.3,10.5,2.9078437983419185,3.1,3.0,1.1972189997378648,8.471428571428572,10.714285714285715,11.939197814109807,64.375,65.625,18.17402373963699,63.236607142857146,66.74107142857143,18.65499658454657,51.66666666666667,50.0,19.953649995631075,10004,13555552.334999999,13220.0,1.81,204949.0,640.0,772.0,1112.0,5296.0,0.03595818,16,0.0,0.0,4.0,0.0,0.0,32.79374337221633,749.0,134.0,713.0,883.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10005,10005,99,8757.23,16.76410256410256,84.18635643953607,186.9849469141736,356.9205653947519,11.775401069518718,13.794215267899478,78.30512924049276,10005 Lower Manhattan (Manhattan),28.823529411764707,29.0,6.812078373353164,1.1176470588235294,1.0,1.2689736473414486,10.882352941176473,11.0,3.5861252233639385,3.647058823529412,3.0,1.4552137502179976,8.853408029878619,10.0,12.288385811180078,68.01470588235294,68.75,22.41328264602462,63.83345004668534,65.625,19.200602829968872,60.78431372549019,50.0,24.253562503633297,10005,2082901.141,8651.0,1.86,184681.0,174.0,529.0,92.0,3451.0,0.034903758,159,8.0,25.0,54.0,97.0,131.0,33.98652941176471,4165.0,406.0,4055.0,4571.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10007,10007,102,6991.45,4.571428571428571,38.6209429959145,124.30574512074048,124.38979342205178,9.917934532042416,19.618538247432575,11.995185363505056,10007 Lower Manhattan (Manhattan),32.833333333333336,34.5,8.364789116869414,1.5,2.0,1.087114613009218,10.083333333333334,10.0,2.6097137890209456,2.75,3.0,0.7537783614444091,10.425925925925926,7.944444444444445,12.96188047035636,63.020833333333336,62.5,16.31071118138091,66.29050925925925,62.41319444444444,20.252938234931815,45.833333333333336,50.0,12.562972690740152,10007,5327870.977,6689.0,2.28,250001.0,623.0,1110.0,424.0,2812.0,0.025018098,232,11.0,32.0,69.0,237.0,159.0,34.69816540477577,2450.0,447.0,2168.0,2897.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10009,10009,98,57151.12,376.1529170150602,892.4510219031672,1790.5095347654851,1960.360495796294,192.15529964652927,333.39462892582304,383.1518871185163,10009 Union Square - Lower East Side (Manhattan),31.083333333333332,31.0,7.115390915388126,1.0833333333333333,0.5,1.378954368902449,10.166666666666666,11.0,3.1285585799020588,3.25,3.0,1.4847711791873703,3.3902116402116405,5.388888888888889,17.245800762431568,63.541666666666664,68.75,19.553491124387868,55.29720568783069,58.420138888888886,26.946563691299325,54.166666666666664,50.0,24.746186319789505,10009,15903519.3,57594.0,1.96,68220.0,4581.0,13476.0,8659.0,17188.0,0.055501593,567,76.0,35.0,112.0,104.0,208.0,41.36582341990907,23518.0,6135.0,17183.0,29653.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10025,10025,76,91619.93,386.8117719339835,1103.9799029911153,2669.0864261083675,2722.54351696518,350.5842136471107,639.8583437323944,916.0692592253204,10025 Upper West Side (Manhattan),43.33009708737864,41.0,13.985558622753748,0.6601941747572816,0.0,1.1593896133966388,10.223300970873789,11.0,2.8108056162691204,3.5825242718446604,3.0,1.2487191229153634,13.94251810756665,14.0,9.093397685474372,63.89563106796116,68.75,17.567535101682,71.78518454307289,71.875,14.20843388355371,59.70873786407767,50.0,20.811985381922725,10025,19631043.82,86734.0,2.16,99067.0,9754.0,21867.0,18777.0,20720.0,0.041777977,444,53.0,68.0,96.0,359.0,228.0,41.0145017388615,32572.0,11206.0,30542.0,43778.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10029,10029,72,78224.82,1242.4782099222211,1913.0762983551151,2876.5980254131127,4573.827932148667,518.9009688808237,1436.815994917779,1165.245648614255,10029 East Harlem (Manhattan),37.15384615384615,35.0,12.003329541419754,0.782051282051282,0.0,1.2653980011174748,11.384615384615383,11.0,3.1877638183902777,3.58974358974359,3.0,1.3429556223233154,13.13044363044363,13.857142857142858,11.222691690089516,71.15384615384616,68.75,19.92352386493923,70.51631817256816,71.65178571428572,17.535455765764866,59.82905982905983,50.0,22.38259370538859,10029,22963435.68,71306.0,2.26,33801.0,23400.0,33471.0,11414.0,9399.0,0.085633313,382,96.0,62.0,69.0,485.0,177.0,39.25908532688864,29266.0,6040.0,22391.0,35306.0,2020-05-31,77.11428571428573
4114.0,336.0,13,537.0,115,59.0,MN,8.322151070212902,5.817111159963204,6.285998094508865,4.07753744390572,10032,10032,63,63051.12,679.9412329702709,1020.4829319955752,1743.0416000467385,2458.7643778548963,189.00364345263287,659.0023944245487,618.9897043296085,10032 Washington Heights (Manhattan),38.77777777777778,28.0,17.498412626419704,0.1111111111111111,0.0,0.3333333333333333,9.444444444444445,9.0,3.711842908553348,2.6666666666666665,3.0,1.4142135623730951,11.601410934744267,15.11111111111111,10.860992786164228,59.02777777777778,56.25,23.199018178458424,68.12720458553791,73.61111111111111,16.970301228381604,44.44444444444444,50.0,23.570226039551585,10032,23159566.09,58314.0,2.67,53690.0,10803.0,39054.0,9451.0,9899.0,0.132078967,211,41.0,29.0,39.0,440.0,94.0,41.143323987474645,17759.0,4224.0,19870.0,21983.0,2020-05-31,77.11428571428573
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10001,10001,84,27613.09,140.81521835869052,426.8679151980366,799.8938518472746,1098.5841971910058,70.00653222927875,121.23285878323932,330.0149438754774,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10002,10002,96,75322.71,626.7405120283635,1372.9133643833072,2044.81415702683,2991.1227704247526,351.2440073261775,674.6463220707793,704.907600359994,10002 Union Square - Lower East Side (Manhattan),36.36190476190476,36.0,7.909492604464163,0.9904761904761904,0.0,1.326470432962533,10.438095238095238,11.0,2.3407913254504407,3.142857142857143,3.0,1.10443660740679,18.691005291005293,21.714285714285715,9.908989518260372,65.23809523809524,68.75,14.629945784065251,79.20469576719576,83.92857142857143,15.482796122281831,52.38095238095238,50.0,18.40727679011316,10002,26280128.54,72671.0,2.15,35607.0,6645.0,19155.0,17651.0,14061.0,0.05887199,1038,125.0,94.0,147.0,255.0,751.0,44.680500659208455,28192.0,5301.0,16259.0,33493.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10003,10003,97,53977.81,105.73302613703838,306.4740883400226,608.441471151975,822.6662794273788,60.84250492929992,219.06493086532168,120.60529751555084,10003 Union Square - Lower East Side (Manhattan),32.07142857142857,32.0,8.306293125968136,1.4285714285714286,1.0,1.5045717874984443,11.0,11.0,3.902661813527945,3.4285714285714284,3.0,1.3424596091494905,7.1519274376417235,10.333333333333332,12.417017560891791,68.75,68.75,24.39163633454966,61.17488662131519,66.14583333333333,19.401589938893427,57.142857142857146,50.0,22.37432681915817,10003,15538376.27,44877.0,1.78,129981.0,2759.0,4732.0,6924.0,17347.0,0.042497384,1255,89.0,116.0,281.0,1087.0,781.0,38.68890760770544,15835.0,4920.0,12312.0,20755.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10004,10004,100,2972.12,4.785714285714286,42.80072585319062,53.80233576723602,116.0962516021768,12.693877551020408,35.808440156778644,32.00471698113208,10004 Lower Manhattan (Manhattan),26.3,23.0,6.532823109328598,1.1,1.0,1.3703203194062978,10.3,10.5,2.9078437983419185,3.1,3.0,1.1972189997378648,8.471428571428572,10.714285714285715,11.939197814109807,64.375,65.625,18.17402373963699,63.236607142857146,66.74107142857143,18.65499658454657,51.66666666666667,50.0,19.953649995631075,10004,13555552.334999999,13220.0,1.81,204949.0,640.0,772.0,1112.0,5296.0,0.03595818,16,0.0,0.0,4.0,0.0,0.0,32.79374337221633,749.0,134.0,713.0,883.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10005,10005,99,8757.23,18.82790242349233,69.91684853895927,227.0425731211145,270.2717275450962,28.444598063384756,0.0,63.5280444374527,10005 Lower Manhattan (Manhattan),28.823529411764707,29.0,6.812078373353164,1.1176470588235294,1.0,1.2689736473414486,10.882352941176473,11.0,3.5861252233639385,3.647058823529412,3.0,1.4552137502179976,8.853408029878619,10.0,12.288385811180078,68.01470588235294,68.75,22.41328264602462,63.83345004668534,65.625,19.200602829968872,60.78431372549019,50.0,24.253562503633297,10005,2082901.141,8651.0,1.86,184681.0,174.0,529.0,92.0,3451.0,0.034903758,159,8.0,25.0,54.0,97.0,131.0,33.98652941176471,4165.0,406.0,4055.0,4571.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10007,10007,102,6991.45,5.142857142857142,29.15967152715983,116.41034685548054,87.49498076366592,10.625641025641023,15.238095238095235,17.844839278448394,10007 Lower Manhattan (Manhattan),32.833333333333336,34.5,8.364789116869414,1.5,2.0,1.087114613009218,10.083333333333334,10.0,2.6097137890209456,2.75,3.0,0.7537783614444091,10.425925925925926,7.944444444444445,12.96188047035636,63.020833333333336,62.5,16.31071118138091,66.29050925925925,62.41319444444444,20.252938234931815,45.833333333333336,50.0,12.562972690740152,10007,5327870.977,6689.0,2.28,250001.0,623.0,1110.0,424.0,2812.0,0.025018098,232,11.0,32.0,69.0,237.0,159.0,34.69816540477577,2450.0,447.0,2168.0,2897.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10009,10009,98,57151.12,373.2750822281232,940.2900423210816,1719.6934490640597,2161.774107864613,202.4263302225923,363.11212789412895,423.7751577014709,10009 Union Square - Lower East Side (Manhattan),31.083333333333332,31.0,7.115390915388126,1.0833333333333333,0.5,1.378954368902449,10.166666666666666,11.0,3.1285585799020588,3.25,3.0,1.4847711791873703,3.3902116402116405,5.388888888888889,17.245800762431568,63.541666666666664,68.75,19.553491124387868,55.29720568783069,58.420138888888886,26.946563691299325,54.166666666666664,50.0,24.746186319789505,10009,15903519.3,57594.0,1.96,68220.0,4581.0,13476.0,8659.0,17188.0,0.055501593,567,76.0,35.0,112.0,104.0,208.0,41.36582341990907,23518.0,6135.0,17183.0,29653.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10025,10025,76,91619.93,532.5097439527977,1097.5203980053518,2426.3361952273995,2632.6545969872222,452.76815209068866,562.7387920443192,1016.6368591469196,10025 Upper West Side (Manhattan),43.33009708737864,41.0,13.985558622753748,0.6601941747572816,0.0,1.1593896133966388,10.223300970873789,11.0,2.8108056162691204,3.5825242718446604,3.0,1.2487191229153634,13.94251810756665,14.0,9.093397685474372,63.89563106796116,68.75,17.567535101682,71.78518454307289,71.875,14.20843388355371,59.70873786407767,50.0,20.811985381922725,10025,19631043.82,86734.0,2.16,99067.0,9754.0,21867.0,18777.0,20720.0,0.041777977,444,53.0,68.0,96.0,359.0,228.0,41.0145017388615,32572.0,11206.0,30542.0,43778.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10029,10029,72,78224.82,1415.257381166523,2007.3753129596175,2454.4857840922714,4900.393803044039,512.6188370408252,1411.3194282280467,1167.910719342886,10029 East Harlem (Manhattan),37.15384615384615,35.0,12.003329541419754,0.782051282051282,0.0,1.2653980011174748,11.384615384615383,11.0,3.1877638183902777,3.58974358974359,3.0,1.3429556223233154,13.13044363044363,13.857142857142858,11.222691690089516,71.15384615384616,68.75,19.92352386493923,70.51631817256816,71.65178571428572,17.535455765764866,59.82905982905983,50.0,22.38259370538859,10029,22963435.68,71306.0,2.26,33801.0,23400.0,33471.0,11414.0,9399.0,0.085633313,382,96.0,62.0,69.0,485.0,177.0,39.25908532688864,29266.0,6040.0,22391.0,35306.0,2020-06-07,75.0
3134.0,263.0,14,419.0,116,36.0,MN,8.050065422915965,5.572154032177765,6.037870919922137,3.58351893845611,10032,10032,63,63051.12,672.1353130274381,1094.6843943655986,1589.8402532493003,2780.6303121592327,247.0232907160958,601.0328755547223,578.5068847965185,10032 Washington Heights (Manhattan),38.77777777777778,28.0,17.498412626419704,0.1111111111111111,0.0,0.3333333333333333,9.444444444444445,9.0,3.711842908553348,2.6666666666666665,3.0,1.4142135623730951,11.601410934744267,15.11111111111111,10.860992786164228,59.02777777777778,56.25,23.199018178458424,68.12720458553791,73.61111111111111,16.970301228381604,44.44444444444444,50.0,23.570226039551585,10032,23159566.09,58314.0,2.67,53690.0,10803.0,39054.0,9451.0,9899.0,0.132078967,211,41.0,29.0,39.0,440.0,94.0,41.143323987474645,17759.0,4224.0,19870.0,21983.0,2020-06-07,75.0
2377.0,207.0,15,371.0,117,23.0,MN,7.773594467360194,5.332718793265369,5.916202062607435,3.1354942159291497,10001,10001,84,27613.09,130.93791552215785,523.5784446056535,635.7977957976432,1046.193213208183,99.8679374467803,177.28876826953896,282.59665111103584,10001 Chelsea - Clinton (Manhattan),32.095238095238095,32.0,9.076919972682154,1.3333333333333333,0.0,1.591644851508443,9.047619047619047,9.0,2.69214023550391,3.4761904761904763,3.0,1.5368489717290903,9.995464852607707,8.88888888888889,12.696911759367852,56.54761904761905,56.25,16.825876471899438,65.61791383219955,63.888888888888886,19.838924624012268,57.93650793650794,50.0,25.614149528818167,10001,17794940.77,23884.0,1.79,96787.0,1619.0,3925.0,3164.0,8571.0,0.041752557,913,58.0,240.0,330.0,753.0,1989.0,40.19387404324065,6553.0,948.0,3815.0,7501.0,2020-06-14,73.15
